Subject,bc_AUC_dim0,bc_AUC_dim1,pl_AUC_dim0,pl_AUC_dim1,top_vec_dim0,top_vec_dim1,S_entropy_dim0,S_entropy_dim1,Euler_sum,total_cliques_sum,triangles_sum,Phase_transition_1,Phase_transition_2,curv_mean_all_0.005,curv_std_all_0.005,curv_kur_all_0.005,curv_skew_all_0.005,curv_ent_all_0.005,curv_mean_DMN_0.005,curv_std_DMN_0.005,curv_kur_DMN_0.005,curv_skew_DMN_0.005,curv_ent_DMN_0.005,curv_mean_FPN_0.005,curv_std_FPN_0.005,curv_kur_FPN_0.005,curv_skew_FPN_0.005,curv_ent_FPN_0.005,curv_mean_all_0.01,curv_std_all_0.01,curv_kur_all_0.01,curv_skew_all_0.01,curv_ent_all_0.01,curv_mean_DMN_0.01,curv_std_DMN_0.01,curv_kur_DMN_0.01,curv_skew_DMN_0.01,curv_ent_DMN_0.01,curv_mean_FPN_0.01,curv_std_FPN_0.01,curv_kur_FPN_0.01,curv_skew_FPN_0.01,curv_ent_FPN_0.01,curv_mean_all_p1low,curv_std_all_p1low,curv_kur_all_p1low,curv_skew_all_p1low,curv_ent_all_p1low,curv_mean_DMN_p1low,curv_std_DMN_p1low,curv_kur_DMN_p1low,curv_skew_DMN_p1low,curv_ent_DMN_p1low,curv_mean_FPN_p1low,curv_std_FPN_p1low,curv_kur_FPN_p1low,curv_skew_FPN_p1low,curv_ent_FPN_p1low,curv_mean_all_p1high,curv_std_all_p1high,curv_kur_all_p1high,curv_skew_all_p1high,curv_ent_all_p1high,curv_mean_DMN_p1high,curv_std_DMN_p1high,curv_kur_DMN_p1high,curv_skew_DMN_p1high,curv_ent_DMN_p1high,curv_mean_FPN_p1high,curv_std_FPN_p1high,curv_kur_FPN_p1high,curv_skew_FPN_p1high,curv_ent_FPN_p1high,p3cliques_DMN_ent_p1low,p3cliques_FPN_ent_p1low,p3cliques_DMN_sum_p1low,p3cliques_FPN_sum_p1low,p3cliques_DMN_ent_p1high,p3cliques_FPN_ent_p1high,p3cliques_DMN_sum_p1high,p3cliques_FPN_sum_p1high,p3cliques_DMN_ent_p2low,p3cliques_FPN_ent_p2low,p3cliques_DMN_sum_p2low,p3cliques_FPN_sum_p2low,p3cliques_DMN_ent_p2high,p3cliques_FPN_ent_p2high,p3cliques_DMN_sum_p2high,p3cliques_FPN_sum_p2high,p4cliques_DMN_ent_p2low,p4cliques_FPN_ent_p2low,p4cliques_DMN_sum_p2low,p4cliques_FPN_sum_p2low,p4cliques_DMN_ent_p2high,p4cliques_FPN_ent_p2high,p4cliques_DMN_sum_p2high,p4cliques_FPN_sum_p2high
200917_functional_connectivity,2162.626262626263,85.85858585858587,30.373584498042675,0.6690513016838637,0.42124793704887853,0.039227904724216944,32.07442244663504,9.797170482178569,-2794,106882,38042,18.0,,0.7155172413793104,0.5694224915128184,15.444611562579905,-3.489227655557023,4.6346672058129545,0.8269230769230769,0.27534271275531447,0.772064247471743,-1.3205443055623824,3.1808908482480267,0.8333333333333334,0.23570226039551584,-1.5,-0.7071067811865478,2.4412145291060345,0.4224137931034483,1.0958453048781764,23.216895972441936,-4.3122083483559255,4.407824306319304,0.5576923076923077,0.44563962408678726,0.0973128179519982,-0.8794570927953476,3.0764183611271196,0.7083333333333334,0.43100335136619167,2.2885841558214723,-1.6931440938986682,2.433698951385428,0.06034482758620691,1.6991654126319606,25.19429282896653,-4.477127689344412,4.202719260933506,0.25,0.6828954194063348,2.157721330640875,-1.222810290802203,2.8414600378375496,0.375,0.5818433351570392,0.3734911242603549,-1.0906980389215977,2.338371704803573,-0.06896551724137932,1.9674152293389147,30.044945556725345,-4.897063894837654,4.139644237859556,0.10256410256410256,0.716229626844278,0.6065629561750603,-0.6719469749899418,2.979938238192013,0.3611111111111111,0.4898664469041222,-0.0789694068506317,-0.8726339609370528,2.3535548040326653,,,0.0,0.0,26.754951207243018,9.526657933844037,11.11111111111111,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151425_functional_connectivity,3564.646464646465,143.43434343434348,31.892709196615968,1.1652914149504516,0.4423165121271747,0.05435613114658211,36.797191771146885,10.822757733849928,-7529,113889,37197,18.0,,0.7155172413793104,0.46988689913488435,8.965439164475713,-2.5111161370020456,4.642335912798596,0.7307692307692307,0.4213250442347432,2.7316666666666656,-1.8074844397670482,3.209557480713886,0.75,0.3818813079129867,-0.3673469387755106,-1.1222634354993892,2.2742409307317693,0.4224137931034483,0.899241654347261,28.784007059147786,-4.426328572444955,4.468571948595958,0.4230769230769231,0.8954189789863704,2.613267793194537,-1.817606280413402,3.130001356380982,0.4583333333333333,0.4310033513661917,-0.1262992401083074,-0.6197955434442287,2.2450352741261774,0.09482758620689655,1.1734662562531026,19.036072217773086,-3.589451487627452,4.2987259008055485,-0.05769230769230771,1.2616485515858236,3.0204614796138802,-1.8872348254443734,2.8038121103219504,0.0972222222222222,0.6253085658050238,2.6985732084058105,-1.5384390612221803,1.7479939262166084,-0.06896551724137932,1.3898008632260832,20.3434733518123,-3.7950525372665016,4.2197692198034975,-0.23076923076923078,1.5791624707859304,5.225120837787344,-2.345232027562817,2.6645775630926556,-0.06944444444444443,0.7681698227236018,2.057106821803858,-1.422643385155224,1.7603931080361226,59.914645471079815,34.536895539277694,20.0,13.333333333333334,46.89017861266726,26.754951207243018,16.666666666666664,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256540_functional_connectivity,3249.4949494949497,167.67676767676767,27.716815356480907,1.9394723983521471,0.3844014950304814,0.06876700742389213,36.26366605185578,10.231690147747925,-20894,74686,12976,18.0,,0.7155172413793104,0.4059054264480536,1.3815021457393746,-1.420284855253253,4.626993592099103,0.7884615384615384,0.3714078445351532,3.508671808178022,-1.953961536582555,3.1808908482480263,0.7083333333333334,0.24650332429581734,-1.8857142857142861,0.3380617018914062,2.4254797084327193,0.4224137931034483,0.6585101008437142,1.2194063392831573,-1.2298462021775658,4.509957558821829,0.5192307692307693,0.6120704024169057,2.3827322789910816,-1.5829327362285932,3.072232258605225,0.2916666666666667,0.4768967975941499,-1.0744129130004079,0.33747652875609524,1.7351264569629226,0.0603448275862069,1.009627162635157,1.9291483535949894,-1.41062421516502,4.384577309061078,0.3076923076923077,0.7605276897417379,1.8309011584173325,-1.4329644831003634,2.899370419893723,-0.08333333333333333,0.6066758241067098,-1.014595941616234,0.04146734005998161,2.1383330595080277,-0.09482758620689653,1.1365623662690394,0.9120394826176739,-1.2553665358796384,4.288903965899477,0.10897435897435896,0.9347771658368043,2.0168133574015803,-1.4816275367694662,2.7146169633033517,-0.16666666666666666,0.6871842709362768,-0.7058823529411766,-0.1569348161999801,2.2055983590263937,,,0.0,0.0,26.754951207243018,,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818455_functional_connectivity,4578.787878787879,223.23232323232327,30.659275269660988,2.883617854378357,0.4282413494075874,0.08402208729295202,35.98182108601026,12.028346690315267,-14650,89118,22955,18.0,,0.7155172413793104,0.4111806902659249,3.4089629754860518,-1.6854208408679094,4.593383462205838,0.7307692307692307,0.46473253744594506,4.956933758678926,-2.186920217964339,3.143543463517701,0.75,0.3227486121839514,-0.2400000000000002,-0.92951600308978,2.3512572841273185,0.4224137931034483,0.6351874834409879,2.914005514208249,-1.5995871775071546,4.498839040727199,0.5576923076923077,0.5429074697497348,5.703190603407693,-2.2127747078564513,3.1471670889360293,0.5833333333333334,0.6400954789890507,0.9083596667624243,-1.5048955472698624,2.4412145291060345,0.06896551724137931,0.8481637156033686,3.0945688983498885,-1.4434515057684263,4.351156940820538,0.16666666666666666,0.8963363227153095,8.007738229968306,-2.5117020589035084,2.8230237470014083,0.27777777777777773,0.7827223779780762,-1.3613245436491577,-0.43676990335841076,2.2339304226400625,-0.10344827586206896,0.9434831864886001,1.9905820041475062,-1.2387957215132765,4.336339184154096,0.012820512820512827,0.8902643861157549,6.665912456061244,-2.1261626514353265,2.7617893500032826,0.15277777777777776,0.8537996049613157,-1.0879632368990038,-0.47621993840381427,2.295226409118854,46.89017861266728,46.89017861266728,16.666666666666668,16.666666666666668,46.89017861266728,46.89017861266728,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541640_functional_connectivity,3949.49494949495,212.12121212121218,27.42356272253589,1.743564497388829,0.41690065793224645,0.06915265253913644,36.01419581871276,13.793302649079124,-12218,88416,24137,17.0,,0.7155172413793104,0.46988689913488435,11.773459836877084,-2.8850325376604693,4.622239546478574,0.7115384615384616,0.39645246400169815,1.3391612456747426,-1.3668737154988821,3.1303715072373812,0.6666666666666666,0.3726779962499649,-0.9599999999999995,-0.6260990336999412,2.252728336819822,0.4224137931034483,0.7328600335502459,7.206475899868831,-2.309420813254656,4.449403531286616,0.36538461538461536,0.7010663897522379,2.5828038189578884,-1.5237373088766477,3.040438727359169,0.25,0.3818813079129867,-0.3673469387755106,1.1222634354993892,1.3296613488547582,0.11206896551724138,0.9263531735468439,4.478230610950048,-1.8341454775827357,4.366038395791476,-0.11538461538461539,1.0124958908529371,0.6762616892487037,-1.1573658544342456,2.8956688965554256,-0.041666666666666664,0.5936586186989586,-0.6780557645174596,0.4598408869147701,2.019814992492946,-0.05172413793103449,1.0263328389532862,5.072311595654336,-1.8286744116418205,4.340591253225406,-0.2371794871794872,0.9753073994079549,0.5407374267774196,-1.0665639258794442,2.844779734360629,-0.375,0.7938566201357354,0.03565330237005604,0.08588681690424185,2.1808395270586205,,,0.0,0.0,116.8852632439994,,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693764_functional_connectivity,2963.636363636364,181.8181818181818,27.625585975369795,1.8335381286160248,0.4026203952699505,0.07290658838729697,33.71473040422255,12.930808377730639,-19594,78664,15615,18.0,,0.7155172413793104,0.5843657700028388,34.39408156426828,-4.9042142556761945,4.612247180489801,0.75,0.3466876226407682,-0.23360000000000003,-1.038398767333629,3.0948254979778964,0.7916666666666666,0.3200477394945253,0.4119505889112336,-1.2665836424236085,2.3607360902738552,0.4224137931034483,0.8575311602759594,25.691427436287178,-4.126393802055832,4.416125603145575,0.5192307692307693,0.5277085666927785,-0.8961021782723031,-0.6655388307350902,2.9924005210592477,0.6666666666666666,0.4249182927993987,1.934911242603551,-1.5085856549091081,2.4282736375228677,0.060344827586206864,1.2001350003332836,14.876452920837306,-3.289408187889403,4.266656290874485,0.36538461538461536,0.5642846442738927,-0.5095363546965488,-0.5818521019679244,2.9370665455009903,0.2916666666666667,0.5187458165828639,-1.1870135275754428,0.0010364120372932447,2.019814992492946,-0.10344827586206896,1.3544759014582455,14.669940727336154,-3.2987886855019988,4.18481300531316,0.26282051282051283,0.6118018032147592,-0.7340376666242703,-0.4450518761783857,2.916611491803749,0.125,0.462105687767059,-0.9458655562165377,0.11875648846839353,2.0431918705451206,,,0.0,0.0,46.89017861266728,,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207123_functional_connectivity,3121.2121212121215,88.8888888888889,25.050569410447242,0.870705337153438,0.39023757468293185,0.03896013865591402,33.11503025949644,8.842778921874453,-7535,101261,32624,18.0,103.0,0.7155172413793104,0.4789722201065208,7.415659826798036,-2.4804782162677834,4.646224296865027,0.6730769230769231,0.43726219234238745,5.626262210566093,-2.1120583974529192,3.165917516496865,0.875,0.21650635094610965,-0.6666666666666665,-1.1547005383792515,2.450396282957755,0.4224137931034483,0.8242118708715692,6.57244352570406,-2.361134052184841,4.466242155997331,0.4230769230769231,0.6458790624517948,5.042251395805035,-1.960686892843516,2.902553818594771,0.875,0.21650635094610965,-0.6666666666666665,-1.1547005383792515,2.450396282957755,0.07758620689655171,1.2585780447297064,8.16124574437085,-2.7099998642913947,4.2562492333211495,0.08333333333333331,0.8797945564382981,5.026592195374263,-2.156378950636195,2.7842544187622593,0.7916666666666666,0.24650332429581734,-1.8857142857142861,-0.33806170189140616,2.4336989513854284,-0.09482758620689655,1.4330900852687893,8.209601905099701,-2.711094889290121,4.0959485868195795,-0.08974358974358977,1.1153846153846154,4.808534635010958,-2.183630142915067,2.5328936588752415,0.6666666666666666,0.37267799624996495,-0.9600000000000004,-0.626099033699941,2.252728336819822,68.91317309359593,,22.22222222222222,0.0,68.91317309359593,,22.22222222222222,0.0,68.18397038957606,3.7300046881255473,22.04424103737605,3.2036613272311216,70.80459387332952,5.6657749662776915,22.682268226822682,4.05040504050405,64.94758402662156,0.8513760396099845,21.25,1.6666666666666667,53.973506888730824,3.9052793206042606,18.498659517426276,3.2841823056300266
888678_functional_connectivity,2858.5858585858587,97.979797979798,28.001919301866792,0.9760533851338129,0.4189386311479685,0.037824247411690604,33.005032475989935,10.279684834792658,-2538,122746,45156,19.0,90.0,0.7155172413793104,0.4878883860976215,8.974561099203653,-2.6176402584364116,4.636944230011743,0.7692307692307693,0.3171619712013585,-0.006055363321797902,-1.0486099082453224,3.1343617096659804,0.75,0.5590169943749475,5.039999999999999,-2.5043961347997645,2.460908652849275,0.43103448275862066,0.8781263157411617,12.403245678307067,-3.1797692040518197,4.486097468907383,0.5576923076923077,0.44563962408678726,0.09731281795199864,-0.8794570927953476,3.0764183611271196,0.48611111111111116,0.9800281867954515,5.963410574261262,-2.7024008011806973,2.333887473449651,0.060344827586206864,1.4328682337698782,10.48044651902488,-3.1562844460747597,4.1783902599392695,0.2724358974358974,0.6648845139052587,1.3550259117572807,-1.3565782937459803,3.040475919856905,-0.09027777777777783,2.010233751993614,6.101918831835249,-2.747260491002197,1.7555153364848664,-0.06896551724137931,1.5944210934793897,10.929276450244659,-3.205669260743348,4.116803716391099,0.14423076923076922,0.6916619139115717,2.161483541353679,-1.472325674719934,2.924796909354025,-0.1875,1.8002459322733286,4.6588833373876,-2.378558774985735,1.9556933098848066,39.9352249052393,54.051319118849314,14.814814814814815,18.51851851851852,37.98942909903968,65.67268167944876,14.285714285714285,21.428571428571427,37.98942909903969,43.7798621377886,14.285714285714286,15.845648604269297,30.744530659288444,43.203212710946616,12.264784946236558,15.692204301075272,34.53689553927769,55.94434060416236,13.333333333333332,19.0,24.33719326431633,47.05749112817379,10.394736842105262,16.710526315789473
289555_functional_connectivity,3195.9595959595963,102.02020202020203,30.235949941758697,2.8226323994372553,0.4281055122616694,0.1158748513172323,33.822504472036485,6.439452265740897,-7861,99513,31385,17.0,98.0,0.7155172413793104,0.4698868991348843,4.849447950858071,-2.0748803362338863,4.631957964402485,0.7884615384615384,0.37140784453515313,3.508671808178023,-1.953961536582556,3.1808908482480263,0.75,0.3818813079129867,-0.3673469387755106,-1.1222634354993892,2.2742409307317693,0.4224137931034483,0.8294250404592236,4.887377287477398,-2.177402444168883,4.531694577632301,0.5769230769230769,0.54934064834945,5.208189158016147,-2.0468800051821203,3.029869794027137,0.4583333333333333,0.7204840194079409,-0.02906007762776719,-1.1910579769391658,2.3607360902738552,0.11206896551724138,1.274900616303347,12.556759512307465,-3.1682031147678775,4.269309149541751,0.3076923076923077,0.5896042198752266,1.2649343594386595,-1.0509421636512053,2.917432973292215,0.2916666666666667,0.6601241465731191,-0.21494896906398253,-0.9410077515505897,2.2459520807289133,-0.0603448275862069,1.4770590135027775,11.070645959576813,-3.0380597896351653,4.178835798010498,0.17307692307692307,0.6785491832452827,-0.29683263173174623,-0.7356370130154268,3.014635675651483,0.25,0.75,0.37037037037037024,-1.1851851851851851,2.220025327834538,,,0.0,0.0,,,0.0,0.0,42.83083659839732,10.423275540775736,15.592903828197946,5.88235294117647,37.98942909903968,10.039664935597834,14.285714285714285,5.74336604870956,29.948007511324366,4.849382666606527,12.037037037037038,3.7037037037037037,31.723130600784934,5.8422827571323666,12.542955326460483,4.123711340206185
108020_functional_connectivity,3387.878787878788,159.5959595959596,28.19192725204892,1.670925812065148,0.3909907701912153,0.06936503457512011,35.18791419932217,11.591697480493638,-7558,105428,34662,18.0,109.0,0.7155172413793104,0.48345085837275703,8.260317408964186,-2.4368418958927203,4.594646528342777,0.6923076923076923,0.4177992496615467,0.6027003734559049,-1.2146904068370257,3.0903647013895865,0.875,0.21650635094610965,-0.6666666666666665,-1.1547005383792515,2.450396282957755,0.4310344827586208,0.8515449576522038,5.878435962017823,-2.328445351448469,4.525210511986673,0.4230769230769231,0.6749972605686247,0.8124472929667732,-1.2198961707383973,3.0298697940271375,0.875,0.21650635094610965,-0.6666666666666665,-1.1547005383792515,2.450396282957755,0.07758620689655175,1.180020259762347,5.602857565512297,-2.2216811428584196,4.375115422475947,0.057692307692307696,1.0770947665338806,5.467539985950284,-2.180762580520518,2.711699948674566,0.75,0.25,-2.0,0.0,2.4282736375228677,-0.08620689655172414,1.316248798564524,5.152624537611782,-2.1430412059256922,4.3408053193172,-0.11538461538461539,1.146128032750103,5.795691806671536,-2.1877193238961197,2.702125440986667,0.625,0.36084391824351614,-1.0080000000000002,-0.4156921938165305,2.2459520807289133,,,0.0,0.0,,,0.0,0.0,55.74160545674733,5.2384952491964665,18.94858463316002,3.8705950317735414,60.42774033996789,6.611821888249588,20.12830793905373,4.437316225608126,49.51270581726878,2.507706523032776,17.350746268656714,2.6119402985074633,59.445693594044364,4.1556136455746,19.88255033557047,3.3976510067114094
