1.000000000000000000e+00,7.516508425870657151e-01,3.084771114096355182e-01,3.224161051722214677e-01,1.932909324824495789e-01,2.449739265824599221e-01,2.080235223160096791e-01,3.393222705919041182e-01,1.467784163968837707e-01,1.351171767973049220e-01,3.748292038708644358e-01,3.629087287531028161e-01,5.062426518719239654e-01,1.296448365718009255e-01,2.338119103053371561e-01,1.199490486373033099e-01,5.543445124446511052e-01,5.291646783215029348e-01,7.329557676304714331e-01,5.965976592367931985e-01,8.056259168876554744e-02,8.094691869409857687e-02,8.542565880448128868e-02,6.783521071185638629e-02,5.938336079031553832e-02,8.040560604049393212e-02,2.935593859820028600e-02,2.894795455358642466e-02,4.506029202614552642e-01,4.772727235619043662e-01,3.497707894725380351e-01,2.805392902639661235e-01,4.731557307297161730e-01,5.433727898949034518e-01,3.954657606878234782e-02,2.220742591605761040e-01,-1.923048535893006131e-02,6.132078846892020929e-02,1.860913977164360689e-01,2.050330957208186811e-01,1.242039453308711600e-01,3.525200808409758579e-01,6.089643116562541980e-01,5.152225887605922372e-01,4.900540784556222107e-01,4.528111323232880125e-01,6.280375533500589524e-01,5.790259146474866503e-01,5.461057778283445741e-01,6.208566757980550355e-01,5.551289445649768561e-01,5.138204470264562396e-01,4.372403957961711884e-01,3.746752415360257160e-01,5.069245149351151447e-01,4.462190495854034822e-01,7.359904738385615319e-01,5.648298007965100176e-01,5.895171091320150492e-01,6.186346336260374335e-01,2.433891778873461809e-01,3.164506480886294937e-01,5.263019984570801446e-01,4.875472746049471229e-01,9.534623130707543803e-02,1.238873991944978159e-01,3.708570116065217914e-01,4.815103851285670311e-01,3.757949657595057169e-01,4.116232452687070831e-01,2.962357721797341248e-01,3.259374653098047192e-01,5.351151321772120717e-01,5.086360986475516599e-01,2.527133928489282977e-01,3.180495954496084798e-01,4.109606887846721235e-01,4.390174120532114310e-01,2.366906970492322071e-01,2.791947782702223213e-01,5.077397978789068844e-01,4.075112500435705831e-01,5.206217625742525223e-01,3.057499538587592491e-01,5.500115150024625921e-01,3.773047741777549313e-01,1.191564526662534790e-01,6.036805583627438687e-02,3.017653569994487306e-01,2.396650142741572342e-01,2.871061071225926575e-01,2.672412879651662743e-01,1.527763223491773459e-01,1.132186449279073831e-01,1.617968747985403244e-01,1.879581170098378884e-01,3.240513734662219258e-01,4.011974500235549468e-01,5.807247524236937020e-01,6.480364685082741216e-01,4.249109291732566795e-01,4.516566141307823967e-01,4.983509624136128746e-01,5.686779795797590742e-01,1.431777969035355758e-01,8.069331259297579662e-02,5.544330820673017829e-02,1.128617309945756514e-01,-2.825735472010682328e-02,2.216915769906847578e-01,2.261037344919768488e-01,2.775444004885657678e-01,2.424363180501647730e-01,1.220596433025170624e-01,1.777676460701761718e-01,-1.492425226043848918e-01
7.516508425870657151e-01,1.000000000000000000e+00,1.221809166955838272e-01,4.403263214530284686e-01,3.879179946341005519e-02,2.823663704549294051e-01,1.538737095862663662e-01,5.189323240668212156e-01,1.024038519021685523e-01,2.695433659001383875e-01,3.131436405538088330e-01,6.338337816571035788e-01,3.111951674167373061e-01,3.528043240805879277e-01,1.576721340185089637e-01,2.458774054805991649e-01,5.747506569773352947e-01,5.415521932028459773e-01,7.238135677388584099e-01,7.500975737271711186e-01,7.324540406097792590e-03,7.866020109818261385e-02,1.958904348832130396e-02,1.584659227591108388e-01,-2.794015872988421870e-02,1.380012256163150597e-01,3.878867892135017589e-03,7.615251827513225269e-02,3.681844990234761639e-01,5.068945810105969230e-01,1.470955220127502239e-01,2.500256641248002065e-01,2.750388206379620337e-01,5.496221661338634989e-01,-1.157029992622361433e-02,2.530034433797562765e-01,-8.408208576634851328e-02,1.071019187822465912e-01,1.297614618956622889e-01,1.808065193933272030e-01,1.033480297141733673e-01,2.596500228451908976e-01,5.004840307341902328e-01,4.133557168877218801e-01,3.549102102155315963e-01,3.456412355351478061e-01,4.717632765600774936e-01,4.302903232934261468e-01,4.126853759611601169e-01,5.802106337649135526e-01,4.738196441585075247e-01,4.473050228167552156e-01,3.841612583464347752e-01,3.728146418349969626e-01,4.279703273121699403e-01,4.364652626970523808e-01,7.492384110598458991e-01,7.395544952559349738e-01,4.782091295921667706e-01,6.267487285984736367e-01,2.261888812209348065e-01,3.756018719963497010e-01,2.524512729581594450e-01,4.107531385013307723e-01,2.997673388249524895e-02,2.045231267443787804e-01,2.298058918020252916e-01,3.955584353910645001e-01,4.909479787920226768e-01,5.026089099654733605e-01,3.793910267844767259e-01,4.515433894312879670e-01,5.637667217060636782e-01,5.473332718455956591e-01,2.119721319007087379e-01,3.943509236633542248e-01,4.377118518595905505e-01,5.136842286328320295e-01,3.288527039136550645e-01,2.649807094716968292e-01,4.307677289868834802e-01,4.076433008734933749e-01,3.755427264425683642e-01,3.528929134510024879e-01,3.099065259202862799e-01,4.579554274701930217e-01,6.762553654403694048e-02,3.258873582613054654e-02,2.392351217204378711e-01,3.734504508273507328e-01,4.342737273673498710e-01,2.464633370548670044e-01,3.182217331281900208e-01,7.007347011475077714e-02,1.310633520745748404e-01,1.638725945686596019e-01,3.682907628920862320e-01,3.789636379914988473e-01,5.870233213177610265e-01,5.619295455051469546e-01,5.358446484589906023e-01,3.043975984754591635e-01,5.336928520342290039e-01,4.480981577905921442e-01,1.564160976847640272e-01,-3.652546750208929965e-02,1.211987716488904937e-01,1.016537059488844125e-01,-3.778926962245705151e-02,2.049712914004947484e-01,2.154706658090391747e-01,2.981174359954453790e-01,1.425278491219999222e-01,1.284796297146591493e-01,2.007198332531073270e-01,-6.121536349429027024e-02
3.084771114096355182e-01,1.221809166955838410e-01,9.999999999999998890e-01,5.816825028100056638e-01,6.490689283955758393e-01,5.106446477398854933e-01,7.793908729826640736e-01,4.739936307244740354e-01,5.279877303494113772e-01,3.014333739208747698e-01,3.743362883534133712e-01,5.388560580961473251e-02,4.520397641738511108e-01,-4.724990984003701313e-04,5.161772323491256032e-01,1.772168553187609130e-01,2.942556924090176662e-01,1.640320773335862958e-01,3.188040822777757910e-01,2.726197035555136261e-01,1.173847018611937076e-01,2.598436923944861740e-02,5.403040620785182213e-01,3.103245832014658867e-01,5.080648749824882016e-01,2.772615804921105265e-01,1.661912864914669163e-01,3.730789064898126783e-02,4.149213227715989882e-01,2.431284706005053253e-01,6.852029368671522791e-01,4.511059468080915180e-01,7.275056715338142910e-01,5.650588559081574092e-01,5.734010014610175787e-01,4.016715564779889114e-01,2.146643161977368486e-01,1.508473839882155665e-01,3.918304554616401925e-01,2.876795233396525209e-01,2.937614781628072186e-02,3.008714151933029601e-01,3.363760355794710444e-01,4.232389551980331177e-01,3.232600215654364839e-01,2.382863281421734591e-01,3.955015444632390409e-01,4.026771694947727798e-01,2.147062732113170780e-01,3.112093797303671083e-01,2.836039746550006457e-01,3.799646011648004640e-01,3.168750930396326271e-01,3.125427744155461762e-01,4.118793654248134595e-01,3.236848621300743023e-01,2.987895909488497703e-01,2.081943573205155829e-01,3.574922601851592274e-01,2.557927508089877233e-01,5.627196547306175800e-01,2.782437717512069586e-01,5.640056706348862692e-01,8.027166543444201607e-02,6.656872915776245181e-01,4.380291207378161911e-01,7.760911991161512091e-01,6.542849941178012774e-01,9.408224536961634632e-02,2.185937787976937052e-01,4.485984792343921113e-01,3.468753694048782865e-01,3.248310108084555559e-01,2.607271862000409279e-01,1.242212799750595231e-01,1.021314586633894628e-01,3.880214815363562941e-01,3.016940706359179103e-01,1.682812196440171271e-01,2.944125928861947572e-01,3.929766840189267696e-01,4.548858237050335540e-01,5.017131974745555612e-01,2.139294968458283208e-01,5.138229905127513764e-01,2.073944762048232082e-01,2.517002375010330972e-01,1.869662747713546347e-01,3.684295943931913397e-01,2.517617607468277119e-01,3.829664853347365394e-01,5.899311915064375800e-01,2.936798279685361446e-01,6.529757427146143378e-01,1.648228888495770483e-01,1.919876087913368612e-01,4.372329227060387513e-01,4.018451480369164552e-01,2.874216927963615387e-01,4.272538953836022002e-01,3.334692336806324708e-01,5.490590175405707374e-01,1.338439573278782935e-01,2.078580331233455813e-01,3.444919265469769121e-01,4.495435353118762967e-01,2.338471610872661643e-01,2.996665625402319399e-01,1.040010397349565019e-01,2.602721401294412762e-01,3.870433918489544212e-01,1.084659466289951413e-01,9.229673039717788130e-02,2.473164283156008628e-02,1.667564198051687541e-01,5.488520897536558474e-02
3.224161051722215232e-01,4.403263214530285241e-01,5.816825028100057748e-01,9.999999999999998890e-01,3.008017737488972165e-01,5.514898188987426009e-01,4.105230829162659911e-01,7.272916946369134550e-01,1.816819397743501818e-01,3.821234117862586377e-01,1.114148998346710384e-01,5.355140990583057148e-01,2.736570085624155380e-01,4.342164975547276873e-01,3.216505166039844155e-01,4.701473037431189717e-01,2.613862291376485292e-01,5.504425413260639194e-02,4.509236411106903319e-01,6.483912437010235230e-01,8.661496411848079724e-02,4.256981179767616724e-02,4.976041023693024146e-01,6.665022264370703553e-01,3.828227430656134245e-01,5.818998594870183894e-01,1.638771651601594326e-01,1.311798902440171610e-01,1.708054994085904665e-01,3.373067176339986650e-01,4.600174030902409172e-01,7.119138759551622009e-01,3.651100832395785534e-01,6.286092671874026205e-01,4.384574300379836531e-01,3.996322684509129863e-01,5.189376637921105234e-02,1.630917751194128629e-01,1.755327287146800641e-01,1.510823617007116815e-01,-1.779753935945499813e-02,1.477355921713361109e-01,3.570848441486638158e-01,4.010273521188696955e-01,2.561211885106153829e-01,2.023259461880766441e-01,3.391414475861415645e-01,3.658273669694580565e-01,1.458938059012163113e-01,3.293963164250180986e-01,3.022341719710538444e-01,3.483567217508935498e-01,3.205336139113632576e-01,2.931929307635519621e-01,3.904780042385144201e-01,3.625063569733604218e-01,4.008112612727667279e-01,2.862064589843041351e-01,2.078318595238796973e-01,3.077098452142784657e-01,2.961962126985813737e-01,3.082057005004039674e-01,1.596667147609472093e-01,-7.499137882614334560e-02,3.741691480816284332e-01,6.720330464667694237e-01,5.778579578600786526e-01,6.598417658777226968e-01,2.080745571149348883e-01,2.567312911429064926e-01,5.682752210632187051e-01,5.460656550834648293e-01,4.032616653521179928e-01,3.708688487295501712e-01,1.235387007097612927e-01,2.524544789328478367e-01,4.117931015462120148e-01,5.107274892889123175e-01,1.329577214064705803e-01,1.073428633693504775e-01,2.344276776637713444e-01,3.790938433422768594e-01,3.802037837356221361e-01,3.993636060335550853e-01,3.623922389889642770e-01,5.595457935553593831e-01,3.357375518667002345e-01,2.973554615131788204e-01,2.501664944677909896e-01,4.204858433973597265e-01,6.809857892788995226e-01,4.635572319805955632e-01,6.514030836628746934e-01,3.873901956634597799e-01,2.363971768185523514e-01,2.230065530114538064e-01,4.417653312392421094e-01,4.487430039733912857e-01,3.911920394635257092e-01,3.788484768570105077e-01,6.047044353354021906e-01,2.711991629340995691e-01,2.237620682294560459e-01,1.865133966816649724e-01,5.292925392664217243e-01,2.743847784246134514e-01,2.217331115045953205e-01,2.791012535687995011e-01,1.036609876465929558e-01,3.036757399466938345e-01,4.516557701983625051e-01,1.670437384261699576e-01,4.251005454486100205e-02,9.166282793850379085e-02,2.765956866950037285e-01,1.047461298062175583e-01
1.932909324824495789e-01,3.879179946341005519e-02,6.490689283955757283e-01,3.008017737488972165e-01,9.999999999999997780e-01,5.055596607268314502e-01,6.581224566630977657e-01,3.582374244778016026e-01,5.891849923750435147e-01,3.096958671172947986e-01,4.448423751387108882e-01,6.578788848491107233e-02,3.984602144051795913e-01,-5.155002442352813775e-03,5.886231705135807069e-01,1.267046478882982996e-01,2.644706250680551318e-01,1.777885151133318520e-01,2.998862647209982191e-01,1.831427616904181266e-01,-4.716175874460207945e-02,-7.760752985174541874e-02,3.128508133178456441e-01,8.202419427166439403e-02,1.519419881559115892e-01,1.608879910310360636e-02,3.337825119035427168e-02,7.683049368272084657e-03,5.161603490875045219e-01,3.599575759485171278e-01,5.196359652324944456e-01,2.718497578929781611e-01,5.353579724014450036e-01,3.984138519218765606e-01,2.105003491224639867e-01,2.702932211289303388e-01,-1.216225716615232247e-03,-2.561670498244775565e-02,1.816187720815098661e-01,1.072645378575889652e-01,-6.649748307111358336e-02,2.161653609666792930e-01,2.947398668862366011e-01,2.916380559412207751e-01,3.354647711275364763e-01,2.778471429174649288e-01,3.512718376578511381e-01,3.036903283237497586e-01,2.926966837943826838e-01,2.184098640032637595e-01,1.901574965334637546e-01,1.690632346364734084e-01,1.802913871204826490e-01,1.993024388115947065e-01,2.619145583805408406e-01,1.127779631440217478e-01,1.955506737305274523e-01,1.244868342577094278e-01,2.457340312196746868e-01,1.855321577795575605e-01,4.893397024101333037e-01,2.946294591078372771e-01,4.605892626401894008e-01,1.465977264161364146e-01,2.889801382602252278e-01,2.663161636877816596e-01,3.834393714621845972e-01,3.669848745026390580e-01,2.395789448215704734e-02,1.565023655288387827e-01,3.100015241131482413e-01,1.520043610762107922e-01,1.949088665465616987e-01,1.366188231747806070e-01,1.274617378707740556e-01,2.914636465530385384e-02,2.615020730609926014e-01,1.929817384883623088e-01,1.585830041865933238e-01,2.987197163509079934e-01,3.419299897778146358e-01,3.695060620017291408e-01,3.227512462968377127e-01,7.964002397815793388e-02,2.849977038384939321e-01,9.612131960587184942e-02,1.254795879289699045e-01,4.451847347861294379e-02,2.135214524551941329e-01,1.541190372061816416e-01,2.079666109441293265e-01,3.930778218817650993e-01,1.536969806768266888e-01,4.527974229500920655e-01,1.055961465208342942e-01,1.029662729348071459e-01,2.978073387377063730e-01,2.544169307550658288e-01,1.466454168049164120e-01,2.819092182635262733e-01,1.596382674727982454e-01,4.375923133161717105e-01,5.266579665260100185e-02,1.468131733285237273e-01,8.842386494643034167e-02,1.777044061343582282e-01,1.493557392998893785e-01,1.242482021296430483e-01,6.310864992245895921e-02,1.515095380074525655e-01,1.646306521763676034e-01,3.559082668467897920e-02,1.140936539666252553e-01,3.971709314620620705e-03,1.052411798929444170e-01,-4.192467246419585153e-02
2.449739265824599221e-01,2.823663704549294051e-01,5.106446477398854933e-01,5.514898188987426009e-01,5.055596607268314502e-01,9.999999999999997780e-01,5.555245680185123547e-01,6.253167664521771529e-01,4.825576451484057672e-01,5.817532175559609886e-01,4.045493854372673170e-01,4.079699682560574137e-01,4.558479496445595469e-01,3.979381122974279261e-01,5.387102804101289166e-01,4.970754958846955729e-01,2.525903224204931741e-01,1.347538396309241604e-01,3.555200217389444250e-01,3.869762775736773630e-01,9.766917981924467043e-03,-3.854187367040100287e-02,4.176044747721892603e-01,4.074963950543021851e-01,2.263692095468693710e-01,1.972610587008787886e-01,1.917110929260998353e-01,1.845510978945739122e-01,3.167459367048573449e-01,3.425158187039016866e-01,3.259654391786819261e-01,3.549348254569995031e-01,3.659503716930359585e-01,4.442147822922286604e-01,2.377587579153611907e-01,3.674598854505570222e-01,5.712255694478349244e-02,9.400333704614982633e-02,2.090431628229082739e-01,2.096151733623202729e-01,-2.054617570357938905e-02,1.670025734634185688e-01,2.461994279614528047e-01,2.178450239944450251e-01,1.571139266050666505e-01,1.121402576120428540e-01,2.878281939979595583e-01,2.795631210866981742e-01,1.589728424610575563e-01,3.463608109957323489e-01,2.937464142095154163e-01,3.524113248828146805e-01,3.287901695493669063e-01,3.462897197711951591e-01,4.077428537849971391e-01,3.199579500865165071e-01,2.979958997852333868e-01,2.017992011906951377e-01,2.913228606614391425e-01,3.463821069208033454e-01,5.049645850628551313e-01,5.169554755370877608e-01,3.380395764093818145e-01,1.736494099410517411e-01,3.569951530764552960e-01,5.590564558235351367e-01,3.277839381176820832e-01,3.614420695761853541e-01,9.330095249800403334e-02,1.729314892936679449e-01,4.490822386708739899e-01,3.496698205830469641e-01,2.672813687787924941e-01,2.654839303231318337e-01,9.393522688157901479e-02,1.284910266681895952e-01,3.010508015674651650e-01,3.476553366815344770e-01,1.989418507107514611e-01,1.704019250212993053e-01,2.899483921342401183e-01,3.253182731584635112e-01,3.803657553380630496e-01,2.865685944733006862e-01,3.633853495966985481e-01,4.136614449601370702e-01,2.196620490134191528e-01,2.206514237872476969e-01,3.969034388887218712e-01,5.026659294713664572e-01,4.617257470762063942e-01,4.895536110975389765e-01,4.637960733153363435e-01,4.875959529989595254e-01,2.157430505501667373e-01,1.795611988689816974e-01,3.482049379970191261e-01,2.884594534491291551e-01,2.450290377332176583e-01,3.388431106591478503e-01,3.770217138391969147e-01,3.842488860284081209e-01,9.968031648353416208e-02,1.371503473184209343e-01,2.427052537297129942e-01,1.640442049270195157e-01,1.741581263105159982e-01,1.817384363112549417e-01,9.466044395245129528e-02,1.847299954082115281e-01,1.241434455195314646e-01,4.196631247820734918e-05,2.471583842102632531e-02,-7.159882871617276323e-02,1.159740094437585883e-01,-2.454460568955971547e-02
2.080235223160097069e-01,1.538737095862663939e-01,7.793908729826640736e-01,4.105230829162659911e-01,6.581224566630977657e-01,5.555245680185123547e-01,9.999999999999998890e-01,6.601409363221222293e-01,8.050219050044370439e-01,5.491288433667328439e-01,6.918120602103288164e-01,2.243316599686271950e-01,4.622686944649953000e-01,1.320194901753049543e-01,6.195838071224376575e-01,1.811716027210256985e-01,3.458353196467937596e-01,2.186576291615800194e-01,2.965839395687642766e-01,2.278036571186348447e-01,-2.246942610730917264e-02,-1.019046654358841120e-01,3.085417355743755863e-01,9.372877846548628711e-02,1.613992631264746236e-01,-6.589053259912794336e-02,3.491995638981862122e-03,-1.203869758143064159e-03,4.763297501410745927e-01,2.859397450881538405e-01,3.603158484345762580e-01,9.690771944103222790e-02,5.730662033702186298e-01,4.202765413695263574e-01,2.890202374434008292e-01,4.234105909997998296e-01,9.113812866593816453e-02,5.559744481464962140e-02,3.162556050956485398e-01,2.141066345650321501e-01,-4.675011128103144509e-02,1.900569245248079353e-01,2.432084808466084547e-01,2.748331719706925691e-01,2.287748610800042492e-01,1.781343746300864395e-01,3.092680018497507843e-01,2.800807090476299943e-01,1.965165395174141849e-01,3.792909838423768609e-01,2.555847296195877250e-01,3.489387544426281185e-01,2.536111717987041270e-01,2.901381369646953146e-01,3.839159393992050973e-01,2.462455751639168744e-01,3.342643547396396686e-01,2.189950724579763641e-01,4.732149129160529988e-01,3.438251236724766957e-01,8.607669518335555603e-01,5.920281065790172770e-01,4.812790173074407707e-01,2.643354959643885449e-01,6.044029231288956527e-01,4.119910842291009123e-01,5.251603382444299806e-01,4.596725640363501508e-01,1.012469690519818971e-01,2.189004471741597402e-01,3.534305157203804781e-01,2.895235009506867963e-01,2.282929073485162053e-01,2.009266393551491503e-01,5.268055509278373599e-02,1.126837856276013683e-01,3.284387556710875455e-01,2.527223870876799672e-01,2.423023656396686709e-01,3.349891031401119323e-01,4.162622265379350983e-01,4.167936712032236923e-01,3.192960879237323191e-01,6.230633557378009724e-02,2.565481326575681509e-01,8.714067898951423363e-02,-4.284953979370122179e-02,-6.583759386354272325e-02,3.715531378344303914e-01,3.304515519884080321e-01,2.829179341732191988e-01,5.198964569063189156e-01,2.055748630127508247e-01,5.818777140841298046e-01,1.329353296359609415e-01,1.768551637421176825e-01,3.744862338644865951e-01,3.014633941863651412e-01,1.701878837296290636e-01,3.535134711223867909e-01,3.567296997467592767e-01,6.197840635183888836e-01,5.817907156394279411e-02,1.074810357473541395e-01,9.767853242198984431e-02,2.339330920738813546e-01,2.092023963887508220e-01,2.279084637848709793e-01,7.819988285998483168e-02,1.487349072247299009e-01,1.975563971799427221e-01,3.600857564849456460e-02,1.046161291103200885e-01,-8.229294611751565916e-03,6.532732414723968484e-02,2.482190804263538497e-02
3.393222705919040627e-01,5.189323240668212156e-01,4.739936307244740354e-01,7.272916946369135660e-01,3.582374244778016026e-01,6.253167664521770419e-01,6.601409363221223403e-01,1.000000000000000000e+00,5.101758539169802820e-01,6.913347124314751513e-01,5.111133982636941742e-01,7.122495418545655710e-01,4.437353844854033946e-01,5.700783324380097605e-01,4.825336903713930981e-01,4.696305939098802118e-01,3.827752217506388832e-01,2.311009884675226667e-01,5.033760520547315709e-01,5.814973454134199082e-01,-5.801172451223367277e-02,-6.617327176123428967e-02,2.529202279323547464e-01,3.650063827330726762e-01,7.503194803070428742e-02,1.480872803579413866e-01,3.958367095134319308e-02,9.496285400005734234e-02,3.403057865910761870e-01,4.247070783834138163e-01,1.958946203048783363e-01,2.929801174578899881e-01,3.546123808589011772e-01,5.401845667585359889e-01,1.515750985327705691e-01,4.511018099406992610e-01,-3.778195434027901284e-02,1.069855079806231318e-01,1.526664318149147381e-01,1.886933213380404262e-01,-5.980358336906520939e-02,1.142285372634821994e-01,2.998260029846656627e-01,2.953715417364662921e-01,2.162487297819560284e-01,2.031727328199737781e-01,3.287758517810621672e-01,3.278633406102091086e-01,2.157881491122377038e-01,5.382759207636146348e-01,3.930339792339035965e-01,4.575683815541519706e-01,3.747343542754131285e-01,4.147720274267131524e-01,4.496286804961451833e-01,4.021677907208600633e-01,4.716789261796907606e-01,3.414274516335548126e-01,4.195190370058007323e-01,5.201386962932792457e-01,6.173393473129583642e-01,7.429426795220783752e-01,2.665433515477945159e-01,2.906157102147293170e-01,3.597309287778904796e-01,5.936359610801381637e-01,3.738850081938298597e-01,5.123486622414102909e-01,2.378458722855383289e-01,2.770968415743003121e-01,4.846992271849032141e-01,4.941341734269907859e-01,3.382438170889313089e-01,3.553617187732242000e-01,1.154522114300392810e-01,2.498862905279574109e-01,3.509951690725905959e-01,4.572573350996819164e-01,2.136514818772014823e-01,2.032486089899820103e-01,3.593486790283481613e-01,3.757009025796381185e-01,3.116776043202157953e-01,2.653759950967571890e-01,2.448522816234854904e-01,4.007279438635484858e-01,3.802143623992896432e-02,1.918157007783241608e-02,3.601231861958521518e-01,5.686765788671506172e-01,5.825830855045850409e-01,4.752506509714538030e-01,5.392850360395674558e-01,3.687952320063134781e-01,1.873092912748802741e-01,2.086721256023538473e-01,3.819281489558345455e-01,3.748753240929239561e-01,3.154845032460470433e-01,4.146930384664958003e-01,6.706982788103261761e-01,4.583969384802970559e-01,2.182336606583200056e-01,1.813960940410961342e-01,2.097677813607840558e-01,4.551739717092098680e-02,2.189751508432961624e-01,2.130540934570167022e-01,4.656754877864310860e-02,1.889811366877385546e-01,2.429511486356039085e-01,5.314656738949585790e-02,8.977565357591665851e-02,1.894597272507842628e-02,1.585161531157960602e-01,-1.795654038624171830e-03
1.467784163968837707e-01,1.024038519021685384e-01,5.279877303494113772e-01,1.816819397743501818e-01,5.891849923750435147e-01,4.825576451484057672e-01,8.050219050044370439e-01,5.101758539169803930e-01,9.999999999999998890e-01,5.488977962838238467e-01,6.852121552378029889e-01,1.941224949576744740e-01,4.533583870618130840e-01,1.514656453932562430e-01,6.584836852012579955e-01,1.935635160980237190e-01,3.152077620324109097e-01,2.226565935426021714e-01,2.622153477654795561e-01,1.224059335493418027e-01,-2.031487786561351344e-02,-1.638028321263906295e-01,1.710580449411113757e-01,-4.259318684435275254e-02,1.673396401130483602e-02,-1.715987571946756829e-01,-2.416224939796270468e-02,-7.210576469968488222e-02,4.954488347247252844e-01,3.239206252074471326e-01,2.094769208641681091e-01,-1.990347783581085037e-02,4.133387071520031042e-01,2.733075334829286329e-01,6.161276300702654696e-02,3.128549930780389343e-01,2.492869691412531036e-02,6.397293729722966504e-02,2.609778113007376610e-01,1.650652049587043313e-01,-1.331075973864562917e-02,1.650393288595229935e-01,1.697934298077248272e-01,1.853767550592165247e-01,1.636361660451138289e-01,1.390770146185650591e-01,2.399572284553336543e-01,1.794982855931835930e-01,1.966059006839114276e-01,3.632260811211453500e-01,2.516652783102574786e-01,3.243193363895541248e-01,2.190885617135854002e-01,2.695559276516146241e-01,3.436241292359792920e-01,1.777274115959586731e-01,3.020560722536492215e-01,1.773529019870531132e-01,4.271586901823070104e-01,3.478816978348856503e-01,7.448343415795635192e-01,5.809491440668359541e-01,4.208641569630081625e-01,3.193877863909949100e-01,4.124563726287454046e-01,2.768106074794382532e-01,2.733327964004265698e-01,2.539186660032591858e-01,1.048451813544062222e-01,1.693221052818762729e-01,2.549712653303686238e-01,2.092681686096387050e-01,1.350881837357177651e-01,1.084295156712397484e-01,6.053291398777167071e-02,9.117611329960814692e-02,2.941070791169868026e-01,2.129078806860439099e-01,2.264957428539847162e-01,3.388144567688534670e-01,3.642468778432438326e-01,3.113405327033178516e-01,2.264273360126153600e-01,1.521696716789338114e-02,1.746215444703608233e-01,3.278960637461444255e-02,-7.716471058784239723e-02,-1.190022470074748734e-01,3.606513442012618809e-01,2.939682114761601461e-01,1.951256866821305391e-01,4.553622456592071877e-01,1.384439767629860596e-01,4.615786225625446715e-01,1.410996276437592456e-01,1.135454373125019956e-01,2.858517247376969883e-01,2.824965416069000201e-01,1.616118688536133385e-01,3.573106370796054754e-01,2.380106846559600364e-01,5.360039813423735922e-01,6.541447462129092172e-02,1.556645832015160491e-01,-2.358267649213368483e-02,1.262852826716348298e-01,2.249411870594326401e-01,1.123045241415355500e-01,1.214749752072838002e-01,1.575137172364673155e-01,1.346217155782486186e-01,5.102399619768640399e-02,1.205321869873592910e-01,-2.275246337492959833e-02,-5.114468427447813742e-03,-6.479732315918645610e-03
1.351171767973049220e-01,2.695433659001383875e-01,3.014333739208747698e-01,3.821234117862586377e-01,3.096958671172947986e-01,5.817532175559609886e-01,5.491288433667328439e-01,6.913347124314750403e-01,5.488977962838238467e-01,1.000000000000000000e+00,5.267413226855041097e-01,4.926919006058755324e-01,5.014866666012377516e-01,6.576131372419697918e-01,6.367285798857632573e-01,6.875271010321563070e-01,2.143314645184493383e-01,1.283984152392693701e-01,1.567030207337301861e-01,2.895225647114000878e-01,3.029563409500533877e-02,-1.267635375151345278e-01,4.747021766517573460e-01,4.718664863098601669e-01,2.872544068108159876e-01,1.224205904749220974e-01,3.379463128448771947e-01,1.903206731901553594e-01,1.191859031268309443e-01,1.571407464209272076e-01,-1.106433295432864700e-01,-1.839959619916765529e-02,4.988578564826638695e-02,1.748258667389492316e-01,2.350096391797082962e-01,3.814856337807481235e-01,1.115223849143350127e-01,2.200470283211816425e-01,2.087355811193608579e-01,2.392053103524834634e-01,-1.214958353811853263e-02,7.577113184384713651e-02,5.855269522603038373e-02,7.062080733530542997e-02,-7.697294501546099454e-02,-1.265584291095433467e-01,1.127111740127398481e-01,1.506922475107180248e-01,-2.311222304154857479e-02,4.201226112903816978e-01,3.060250112649404719e-01,4.802650681190153703e-01,4.187153158636223726e-01,4.325740892483826427e-01,5.078717324219934603e-01,4.373754961256085538e-01,2.486532655330914166e-01,1.373720163072488509e-01,2.328275920943147503e-01,4.053663472754728270e-01,6.455920436635990134e-01,7.156095548661428607e-01,2.118695025655170650e-01,2.485448046203011241e-01,5.303505189784230023e-01,6.434072622235568195e-01,1.371030913847350596e-01,1.205145525441166932e-01,1.105995472898705229e-01,1.521708461169022086e-01,3.455001084457667293e-01,2.581588677462918757e-01,1.694754219403545314e-01,1.156372672045275357e-01,1.170648334500056995e-02,6.311173391563314194e-02,2.070734317649833844e-01,3.112255284458181892e-01,1.466045503711321807e-01,8.084712962180511109e-02,2.641859079844181002e-01,2.775004842448725029e-01,3.476168858779018489e-01,3.476476878980186980e-01,3.454860082013189171e-01,4.397772822585836461e-01,2.264482200574335080e-01,2.606722598837915572e-01,6.233610204692574541e-01,7.507525799205548855e-01,4.014710011642099730e-01,4.380154658241572907e-01,4.847017246687467806e-01,4.116959476221828673e-01,1.458711232405853209e-01,1.439557765157996050e-01,2.748265851132886683e-01,2.461135575757246730e-01,1.153051790059818893e-01,2.585313919419742756e-01,3.154862360196957205e-01,3.479337531613656553e-01,-1.691726354669100679e-02,-4.046205475642831312e-02,1.470446517488037674e-01,5.721796952642888012e-02,2.237854745446755944e-01,1.107041504058672021e-01,1.486603538981723094e-01,8.179111038451904181e-02,9.576626632801393812e-02,-9.718289838164470562e-02,-3.486146585687965871e-02,-1.437250451743117829e-01,4.812491285636451288e-02,1.457416595751824182e-02
