fluidcog_age,crystalcog_age,earlychildcog_age,totalcog_age,dccs_age,flanker_age,lswmt_age,orrt_age,pcps_age,picseq_age,pvt_age,EF_age,age_years,fluidcog_unadjusted,crystalcog_unadjusted,earlychildcog_unadjusted,totalcog_unadjusted,dccs_unadjusted,flanker_unadjusted,lswmt_unadjusted,orrt_unadjusted,pcps_unadjusted,picseq_unadjusted,pvt_unadjusted,EF_unadjusted,subject,Subject,Euler_sum,Phase_transition_1,Phase_transition_2,S_entropy_dim0,S_entropy_dim1,bc_AUC_dim0,bc_AUC_dim1,curv_ent_DMN_0.005,curv_ent_DMN_0.01,curv_ent_DMN_0.02,curv_ent_DMN_0.05,curv_ent_DMN_p1high,curv_ent_DMN_p1low,curv_ent_FPN_0.005,curv_ent_FPN_0.01,curv_ent_FPN_0.02,curv_ent_FPN_0.05,curv_ent_FPN_p1high,curv_ent_FPN_p1low,curv_ent_all_0.005,curv_ent_all_0.01,curv_ent_all_0.02,curv_ent_all_0.05,curv_ent_all_p1high,curv_ent_all_p1low,curv_kur_DMN_0.005,curv_kur_DMN_0.01,curv_kur_DMN_0.02,curv_kur_DMN_0.05,curv_kur_DMN_p1high,curv_kur_DMN_p1low,curv_kur_FPN_0.005,curv_kur_FPN_0.01,curv_kur_FPN_0.02,curv_kur_FPN_0.05,curv_kur_FPN_p1high,curv_kur_FPN_p1low,curv_kur_all_0.005,curv_kur_all_0.01,curv_kur_all_0.02,curv_kur_all_0.05,curv_kur_all_p1high,curv_kur_all_p1low,curv_mean_DMN_0.005,curv_mean_DMN_0.01,curv_mean_DMN_0.02,curv_mean_DMN_0.05,curv_mean_DMN_p1high,curv_mean_DMN_p1low,curv_mean_FPN_0.005,curv_mean_FPN_0.01,curv_mean_FPN_0.02,curv_mean_FPN_0.05,curv_mean_FPN_p1high,curv_mean_FPN_p1low,curv_mean_all_0.005,curv_mean_all_0.01,curv_mean_all_0.02,curv_mean_all_0.05,curv_mean_all_p1high,curv_mean_all_p1low,curv_skew_DMN_0.005,curv_skew_DMN_0.01,curv_skew_DMN_0.02,curv_skew_DMN_0.05,curv_skew_DMN_p1high,curv_skew_DMN_p1low,curv_skew_FPN_0.005,curv_skew_FPN_0.01,curv_skew_FPN_0.02,curv_skew_FPN_0.05,curv_skew_FPN_p1high,curv_skew_FPN_p1low,curv_skew_all_0.005,curv_skew_all_0.01,curv_skew_all_0.02,curv_skew_all_0.05,curv_skew_all_p1high,curv_skew_all_p1low,curv_std_DMN_0.005,curv_std_DMN_0.01,curv_std_DMN_0.02,curv_std_DMN_0.05,curv_std_DMN_p1high,curv_std_DMN_p1low,curv_std_FPN_0.005,curv_std_FPN_0.01,curv_std_FPN_0.02,curv_std_FPN_0.05,curv_std_FPN_p1high,curv_std_FPN_p1low,curv_std_all_0.005,curv_std_all_0.01,curv_std_all_0.02,curv_std_all_0.05,curv_std_all_p1high,curv_std_all_p1low,p3cliques_DMN_ent_p1high,p3cliques_DMN_ent_p1low,p3cliques_DMN_ent_p2high,p3cliques_DMN_ent_p2low,p3cliques_DMN_sum_p1high,p3cliques_DMN_sum_p1low,p3cliques_DMN_sum_p2high,p3cliques_DMN_sum_p2low,p3cliques_FPN_ent_p1high,p3cliques_FPN_ent_p1low,p3cliques_FPN_ent_p2high,p3cliques_FPN_ent_p2low,p3cliques_FPN_sum_p1high,p3cliques_FPN_sum_p1low,p3cliques_FPN_sum_p2high,p3cliques_FPN_sum_p2low,p4cliques_DMN_ent_p2high,p4cliques_DMN_ent_p2low,p4cliques_DMN_sum_p2high,p4cliques_DMN_sum_p2low,p4cliques_FPN_ent_p2high,p4cliques_FPN_ent_p2low,p4cliques_FPN_sum_p2high,p4cliques_FPN_sum_p2low,pl_AUC_dim0,pl_AUC_dim1,top_vec_dim0,top_vec_dim1,total_cliques_sum,triangles_sum
104.0,106.0,111.0,106.0,122.0,99.0,89.0,100.0,105.0,100.0,112.0,110.5,36.0,108.0,108.0,112.0,109.0,117.0,106.0,97.0,105.0,111.0,103.0,110.0,111.5,HCA6018857,HCA6018857,-67795.0,6.0,83.0,111.12504485392036,36.600166927415906,13218.68686868687,648.4848484848485,4.160925264401539,4.08561457131304,4.12589866949114,4.32837468199991,3.997693239734231,4.162172854297139,3.3489205411447265,3.317053958930316,3.4989260185491005,3.7036908687335575,3.428239653031861,3.3528847721306643,5.523439068789438,5.434223359683924,5.60263880171328,5.7955628141999735,5.396452060879736,5.546474248403921,0.5182915447911252,-0.02578279961591789,0.4064057287266398,0.4028782821899135,0.10099828790976596,0.9719782222541132,6.747800822982099,2.2276813771424018,1.2001891790133223,-0.4855623671569274,2.6774257935976618,8.424816504661772,4.087046452631943,2.8434026665954764,1.422165330886851,0.2804642526730823,2.7162496534925085,4.678828459572164,0.13008130081300814,-0.7113821138211381,-2.3760162601626016,-5.0426829268292686,-0.3170731707317073,0.2378048780487805,0.10740740740740742,-0.8592592592592592,-2.3,-4.5592592592592585,-0.34444444444444444,0.16666666666666666,0.10833333333333334,-0.7666666666666667,-2.355555555555556,-4.583333333333334,-0.33611111111111114,0.19166666666666668,-0.9617587162909316,-0.6007638287017459,-0.6560983442614269,-0.360190473956872,-0.7616034540364476,-1.0876793814455503,-2.12775224707758,-1.3889124823586667,-1.1753917468905182,-0.2548058256452388,-1.349535772732231,-2.3654050331391456,-1.6010696359342975,-1.3387908801213921,-1.0058359988757322,-0.410389674799103,-1.3748498340652788,-1.7089582734334583,0.7339171688510572,1.094470203994043,1.8152864480914568,1.9527031114509,0.9622304134820224,0.690641314534584,0.917023873536828,1.3475884063880743,1.9056770288460751,1.9893716222222408,1.0945431427577557,0.8881941729649486,0.8280340766531082,1.253525891433371,1.822391591044886,1.9485670581858128,1.0771869801123,0.7901740314639554,-80.47189562170502,0.0,-64.62260051337054,-61.47727399584894,25.0,0.0,21.169845594913717,20.390128246578293,-80.47189562170502,0.0,-24.10494605246212,-24.931858455657625,25.0,0.0,10.325158946412351,10.572259941804077,-57.946316851340114,-50.03270923295184,19.50585175552666,17.485549132947973,-19.37675765928062,-27.30330324431808,8.875162548764626,11.271676300578036,29.13064382628923,5.707855873848748,0.4174989445946512,0.1347568646930158,618777.0,239076.0
83.0,97.0,81.0,88.0,79.0,80.0,86.0,100.0,104.0,93.0,94.0,79.5,45.0,91.0,103.0,93.0,96.0,93.0,92.0,94.0,104.0,103.0,91.0,102.0,92.5,HCA6030645,HCA6030645,-23359.0,6.0,72.0,102.979577720317,27.49032485877101,14373.232323232323,374.7474747474748,4.079818733834569,4.017790479268848,4.147621202050875,4.270069868221468,4.033352838903167,4.026083813428867,3.364301222452005,3.2477979695586776,3.488754813150424,3.61241840636928,3.2546194114174867,3.410861029966991,5.5288258503226695,5.38577649111804,5.500413401979195,5.728208816262799,5.41484395857488,5.520979926025494,0.06321726104139769,-0.2126570873118787,-0.11384924375469475,0.12082533012493045,-0.4702856875192252,0.4677661711251493,0.2482345879528265,-0.02464306664354554,0.09956361016628756,-0.3186599581936864,1.4524662442982788,0.6362284354550867,3.098523807890289,7.6850537517933715,1.7020181081239398,2.2890354667090898,5.239775497147411,3.270906329999395,-0.006097560975609756,-0.8577235772357723,-2.4878048780487805,-4.8711382113821164,-0.4491869918699186,0.07317073170731707,0.06666666666666668,-0.8148148148148149,-2.7777777777777786,-4.2955555555555565,-0.3740740740740741,0.16666666666666666,0.10277777777777776,-0.7583333333333333,-2.2583333333333333,-3.5305555555555563,-0.3333333333333333,0.19166666666666668,-0.7179270204898857,-0.517083356805649,-0.6171713233755135,-0.7103148134832808,-0.3951595513256665,-0.7973252081100239,-0.709093249171822,-0.9321721719771808,-0.9916761179960292,-0.4772554572587492,-1.2690909829477537,-0.7829563875880893,-1.3582733982032285,-1.8943885616795093,-1.185810085033645,-0.6577526010559405,-1.6908557933926582,-1.417272406117239,0.7710220586157701,1.085167912281412,1.843427585434381,2.5648011497067724,0.9548368610179971,0.6989624332149805,0.7272474743090477,1.2674569767564774,2.2310934040908683,2.9559448365189773,1.1206014454083588,0.6749485577105528,0.83032326740557,1.39052958647567,2.1308126746199414,2.2700036710689844,1.1433516897349447,0.7615317167101809,-34.536895539277694,0.0,-66.27468290681301,-63.7683593709991,13.333333333333336,0.0,21.576549811843925,20.95879556259905,-34.536895539277694,0.0,-33.968972906277976,-33.987764501722154,13.333333333333336,0.0,13.174886116062586,13.18013734812467,-58.077311576596635,-67.57121434579639,19.53883495145631,21.8944099378882,-28.04800550090483,-24.88735764348904,11.488673139158573,10.559006211180122,28.913677859679442,3.6165081738482003,0.4265663718663721,0.09520844394440896,732053.0,316011.0
99.0,106.0,99.0,103.0,113.0,88.0,109.0,109.0,94.0,94.0,103.0,100.5,60.0,95.0,108.0,97.0,101.0,105.0,94.0,105.0,109.0,90.0,93.0,106.0,99.5,HCA6051047,HCA6051047,-31934.0,6.0,74.0,98.8100733668076,23.954262113055833,16682.323232323233,449.49494949494965,4.142665719459768,4.025094909093319,4.153088414443117,4.3116938570831485,4.033277321706986,4.1671214722589935,3.379145776318227,3.2875654827973317,3.4899343382449937,3.6886204422997637,3.4634165228542213,3.3751037582282213,5.568927680202143,5.392818977023706,5.5681755018018215,5.77744436840175,5.437210450323058,5.567600724056508,0.4917704121941968,2.3844480384888618,0.8541939486701531,0.043807712043637086,2.205077756999006,0.7776039298049837,1.1018971088719525,3.9336991052377797,0.8233904363326441,1.8588791804326537,0.6818939630900558,2.26531607700312,1.65026322731425,2.5899390471873454,1.1727007030375436,0.34300228132100985,3.1716183523359702,2.476810353891776,0.12804878048780488,-0.7296747967479675,-2.359756097560976,-4.033536585365853,-0.3109756097560976,0.2073170731707317,0.15555555555555556,-0.46296296296296297,-1.6407407407407408,-3.748148148148149,-0.14814814814814814,0.2333333333333333,0.10277777777777776,-0.7527777777777778,-2.308333333333333,-3.9777777777777783,-0.325,0.19166666666666668,-0.8431978025169995,-1.0813255313947383,-0.9214916868066484,-0.6006597190951566,-1.1789133966023826,-0.8962374108101175,-1.2122436976354845,-1.7087891315565398,-0.9173623185339294,-1.308401358313011,-0.888142354905328,-1.5646663509227705,-1.2223108227706938,-1.4378226379747183,-1.0707986576292308,-0.5208506818257795,-1.4981055063244515,-1.3743928656351787,0.7441273150712169,1.1852870176868746,1.683948915897305,1.7629149723911883,1.0922125784288912,0.7197188624233904,0.7733205618357917,1.1417383804937344,1.5287191263775497,1.9123130013387357,0.8813725422879021,0.7423685817106697,0.8244480008908018,1.3472623132637314,1.9659112642144947,1.88804311129896,1.1321310343826574,0.7750896005552448,-31.571608053853197,0.0,-62.015986301710605,-61.57378351822774,12.5,0.0,20.524191937352672,20.414161656646627,-5.946318148500607,0.0,-18.65016622896472,-18.307058403528426,4.166666666666667,0.0,8.64597067401814,8.537074148296592,-61.417188074702615,-59.14716295233696,20.3751617076326,19.80769230769231,-14.345873011074493,-15.694006373281187,7.244501940491591,7.6923076923076925,29.634349510486523,5.308489244364722,0.4349946728606463,0.15779989258707638,695092.0,294561.0
113.0,132.0,118.0,126.0,95.0,90.0,123.0,116.0,113.0,124.0,142.0,92.5,40.0,117.0,124.0,120.0,123.0,104.0,101.0,120.0,112.0,115.0,125.0,132.0,102.5,HCA6086470,HCA6086470,-50279.0,6.0,78.0,103.10759899099024,27.565314453231412,15266.161616161617,366.66666666666674,3.8637567514210462,3.90449208149725,4.1962008890565565,4.336546126201143,3.808448967471701,3.8978669270502775,3.5503444801200517,3.331383576934875,3.517787420994269,3.7216892960147816,3.4619712166452747,3.5217464943315853,5.4986636862560365,5.402725302708872,5.603404430070222,5.8002846667042975,5.406979510728804,5.5047353839453725,5.622592344732954,3.652823526964004,3.16905907568752,1.8233469813928247,5.417023080165269,6.353705373498085,-0.4150491529621694,-0.3375952011549868,3.390703698813578,-0.05250599315059379,-0.6169362285123667,-0.07744177321354773,4.047610107324024,1.8838983800349116,2.24033883591645,2.6732238969568973,2.6139690331705694,4.793918660484752,0.07113821138211382,-0.8313008130081302,-2.4004065040650406,-4.447764227642276,-0.3495934959349594,0.16869918699186992,0.3037037037037037,-0.43333333333333335,-1.7740740740740744,-3.7777777777777777,-0.05185185185185186,0.3629629629629629,0.11111111111111108,-0.7472222222222222,-2.330555555555556,-4.255555555555556,-0.32222222222222224,0.19722222222222224,-1.818231488807429,-1.5213344339604844,-1.2868036146452262,0.08239624826802981,-1.9257729824552567,-1.961546689273561,-0.6440958798253216,-0.6125139459382923,-1.4927616428667458,-0.6648933770072992,-0.4087875879993477,-0.7574395414528641,-1.4932699999869796,-1.2067666533903283,-1.2816953469079344,0.13330752005561514,-1.310546493171319,-1.6254520018147247,0.7686394236268658,1.2284714934928456,1.6042921249848234,1.8044693125589435,1.07307834044274,0.7478487224563238,0.5850914130212652,0.8295469535524486,1.561953333725196,1.5741938952216423,0.7216426924614358,0.5712115010004364,0.7833136325339808,1.2284531827555425,1.867854697999688,1.865628845096023,1.025763792510094,0.7465920514966823,-84.39520104916123,-46.890178612667285,-63.10464425921854,-61.13043664676363,25.92592592592593,16.666666666666668,20.794453813003567,20.303698261082534,-54.051319118849314,-46.890178612667285,-16.143240187637122,-18.186332674296718,18.51851851851852,16.666666666666668,7.839610267940791,8.498652951261327,-58.175015361432784,-56.07884068048988,19.563426688632614,19.03409090909091,-9.838417155902956,-13.088133005031409,5.669961559582647,6.8181818181818175,30.382992591810464,3.9903424254357134,0.43676057105013455,0.07492658629870874,666529.0,271145.0
110.0,96.0,114.0,103.0,102.0,102.0,95.0,100.0,90.0,144.0,93.0,102.0,53.0,105.0,104.0,111.0,105.0,102.0,103.0,97.0,106.0,92.0,129.0,102.0,102.5,HCA6108151,HCA6108151,-41952.0,6.0,78.0,103.957900981439,28.82601546031813,14089.39393939394,493.939393939394,3.9226311963087004,3.9113815320366094,4.160755920820633,4.307088475543312,3.8880343920793052,4.034917620866819,3.6292529049270463,3.3221796262020304,3.575143716544296,3.708497646292204,3.5360672702282807,3.6045123311094684,5.510127234180184,5.4050053386888965,5.58211854259158,5.773240789154135,5.460164363189781,5.511394967775775,0.1707367326486544,3.716780562954892,1.4676744115167706,1.6717889820930747,1.9098306661479647,0.2995293798638654,-1.0301031045422235,0.16955073077224106,1.9781750051175155,0.40334523723935867,-0.8044023736932493,-1.0037067888379845,1.2654701644027089,1.0119261128829642,0.7699824396854829,1.0662534145684621,0.8307129421099688,1.7002471660735698,0.04065040650406504,-0.7642276422764227,-2.459349593495934,-4.5823170731707314,-0.36991869918699183,0.12804878048780488,0.4111111111111111,-0.30370370370370364,-1.5555555555555556,-3.67037037037037,0.003703703703703696,0.4444444444444444,0.10555555555555557,-0.7638888888888888,-2.341666666666667,-4.113888888888889,-0.33055555555555555,0.19166666666666668,-0.6735799969825975,-1.4136302162359522,-1.0329424078007816,-1.064597059348294,-1.0917606644819395,-0.8033993092461122,-0.5430245850494376,-0.7156921227508923,-0.9846188796563388,-0.6395972346216129,-0.5673819150722614,-0.5809407899077814,-1.0317066467253562,-1.028076575519905,-0.9837834472912036,-0.5678362698997991,-0.9718830614453736,-1.159568147692178,0.6260822476044321,1.0588865206556124,1.7045612679709616,2.1050692905205732,0.891477409534286,0.6382664001970212,0.5506449641495053,0.7643999412828315,1.09488146942889,1.6208475487861391,0.6578011340531356,0.5499719409228703,0.7570451003411999,1.2069596278293142,1.9091458726254953,2.0464777027014778,0.9988380595150559,0.7298687096549168,-92.3398983479452,0.0,-69.86781069716926,-70.04465124260467,27.777777777777782,0.0,22.454703125576593,22.497704315886132,-26.754951207243014,0.0,-17.700533337337802,-16.425156812371313,11.111111111111109,0.0,8.343481309273404,7.931588613406796,-60.62168007114644,-54.402014069188525,20.176752546434997,18.607954545454547,-15.215720399445336,-13.504317367768907,7.534451767525464,6.9602272727272725,29.039102035392915,6.006645885466199,0.4276357149491369,0.14925055378439872,670300.0,277333.0
91.0,98.0,93.0,93.0,93.0,88.0,89.0,95.0,99.0,100.0,101.0,90.5,38.0,101.0,104.0,104.0,102.0,103.0,100.0,97.0,103.0,103.0,106.0,105.0,101.5,HCA6110138,HCA6110138,-13288.0,6.0,70.0,108.53696773784701,20.785773601338576,12321.717171717173,259.5959595959596,4.103615914666504,4.067480212072296,4.157311972693973,4.192473685569931,4.063259875323958,4.0882752942366025,3.5681013381488205,3.406504246939978,3.3779176487610068,3.5934185793654625,3.2901519694451653,3.551265750923698,5.490229106154709,5.348506181875199,5.427130656524629,5.683664203527321,5.359177954703081,5.523878831566027,-0.8737373806561637,-0.2893945480053217,1.0148304184359915,3.5445476303351686,-0.19443609876122592,-0.7741189035243861,0.2870420163019607,1.5514805219015315,-0.018876427167652032,1.4106269030302423,4.155808359948004,0.848794345411148,6.415545317853644,3.9564701760588727,6.202926387202824,5.66337396085418,5.302781038890297,5.6789776531692775,-0.1097560975609756,-1.2154471544715448,-3.083333333333333,-4.504674796747967,-0.7073170731707317,0.0,0.2111111111111111,-0.4740740740740742,-2.0407407407407407,-3.373333333333333,-0.13333333333333333,0.2888888888888889,0.10277777777777776,-0.7611111111111111,-2.2638888888888893,-3.330555555555556,-0.34444444444444444,0.19166666666666668,-0.37483645712662456,-0.4993103456171234,-0.7740057967461932,-0.14627036646303426,-0.4969643723048675,-0.4928473395526375,-1.0665920882627151,-1.2709448946734752,-0.8430006421140223,-1.176948457380042,-1.8115349113873631,-1.213932374376731,-1.9957262601486117,-1.7375968128434198,-2.0113504283858594,-0.7478609454059032,-1.9063101140647312,-1.9526689491605007,0.8411098585619697,1.3977061649825095,2.1135211247383943,3.7672694265453375,1.1395100025037377,0.8039536450658298,0.7992280225935309,1.3104308760605363,2.10412750034852,2.312893009647025,1.0821788720498615,0.763681790108426,0.9230041865533772,1.5258674925884854,2.4896312756890104,2.6650993658078947,1.247355226761164,0.8608377702370329,0.0,0.0,-95.28474398562577,-96.08351980798582,0.0,0.0,28.456882926641224,28.640441683919946,0.0,0.0,-24.189180476994945,-23.87239387621316,0.0,0.0,10.350410547010522,10.255348516218081,-97.47375400050707,-97.2056375733565,28.959276018099548,28.89784946236559,-20.151930870221754,-16.83446543046049,9.117647058823529,8.064516129032258,29.93512347669491,3.2988106504560557,0.4268473293290291,0.10253524168366823,780724.0,343822.0
124.0,109.0,123.0,119.0,111.0,98.0,108.0,114.0,111.0,146.0,103.0,104.5,57.0,113.0,110.0,114.0,113.0,106.0,101.0,105.0,113.0,107.0,131.0,107.0,103.5,HCA6117051,HCA6117051,-65463.0,6.0,82.0,103.49617848428758,28.52662720429603,14969.191919191919,469.69696969696975,4.086481822460286,3.883081161594823,4.150913096296153,4.342730514818184,3.993463251415125,4.0827773103220535,3.457943846994489,3.3285670554287643,3.393303600801927,3.715844352753773,3.4490007273446306,3.4567659397317922,5.531142605775933,5.367698688324026,5.599503828516578,5.800625013202421,5.472072908514116,5.5476531606780775,-0.3621437460489472,-0.19894397345308198,0.37998627914291694,-0.5272468378746495,-0.08111832620269865,-0.0943827671484847,-0.0910558694269028,1.8031820437162285,0.6622793849777233,0.703062320197116,1.5728954407221707,0.8880354333833265,0.964381973699732,1.0801974322048171,1.5104777872276571,-0.1672462506018504,0.9779924694763008,1.5204900847855294,0.10365853658536583,-0.845528455284553,-2.4390243902439024,-4.828252032520325,-0.3780487804878049,0.2073170731707317,0.24444444444444444,-0.5037037037037037,-1.6777777777777778,-3.930740740740741,-0.15925925925925924,0.32222222222222224,0.10277777777777776,-0.7638888888888888,-2.3388888888888895,-4.508333333333334,-0.33611111111111114,0.19166666666666668,-0.6963984742634074,-0.7271005401933318,-0.7725080862646331,-0.10726222551981153,-0.6725850616603419,-0.7533944205585621,-0.7136123016675842,-1.3199798644320182,-0.9270095179719576,-0.5787086821222167,-1.2060678355163412,-1.0025749184573762,-0.9342464368502508,-1.048770183308054,-1.08204682059158,-0.1935592835117857,-0.9536815841351044,-1.0519184136720798,0.8217241127952117,1.1604890123716307,1.76968452839155,1.6911488234285224,1.039546225688902,0.7447016897937573,0.6378977819736589,1.1404400758170037,1.5890831272105264,1.6584276189669958,0.8846814001086586,0.5883645464388323,0.7668427736545301,1.222837597607899,1.8058034017926552,1.8365670134960304,1.0023082926825693,0.7250957791139657,-80.47189562170502,0.0,-63.075732998741245,-63.095967882372186,25.0,0.0,20.787287829541352,20.792303338992642,-17.668862801667427,0.0,-16.53328700548281,-17.518904343216565,8.333333333333334,0.0,7.966775009028531,8.285229202037351,-47.33503864743154,-41.56562012672427,16.783216783216783,15.254237288135593,-11.70184587005252,-15.925601732200048,6.337412587412588,7.768361581920905,29.383683023846803,4.7784032056700285,0.4292545245877913,0.14523455206689326,628165.0,244926.0
119.0,127.0,116.0,127.0,124.0,93.0,131.0,130.0,105.0,111.0,119.0,108.5,47.0,114.0,120.0,114.0,120.0,113.0,99.0,124.0,118.0,107.0,111.0,119.0,106.0,HCA6119257,HCA6119257,-19951.0,6.0,70.0,110.8900505306473,40.41832106742788,13894.444444444443,422.22222222222223,3.9968057359889024,4.021538536277132,4.1411742172708355,4.182609655788126,3.8526743239189054,4.043757294842927,3.4061774521134622,3.2302273235802,3.399808557679421,3.6367215535544837,3.4012602556078417,3.495746288104588,5.472536592109405,5.312863310544904,5.4358175076321755,5.624650045133457,5.315830937101516,5.518817984649138,0.7429444531725427,-0.4848595522993975,0.08337619625355464,0.6930878405079199,0.29802107817200474,-0.0625377842229109,0.004290732706629274,0.3436939338935474,5.043328401958707,7.7612247877445135,-0.048326988862277716,0.245227714622112,6.699847877418912,9.132871629629268,6.030875277966034,57.424128890325306,6.849398296044187,7.202604586459169,0.08333333333333334,-0.8455284552845528,-2.6849593495934965,-4.453861788617887,-0.3638211382113821,0.18089430894308944,0.34444444444444444,-0.2222222222222222,-1.3703703703703702,-2.6240740740740747,0.05555555555555555,0.4222222222222222,0.10833333333333332,-0.7555555555555555,-2.3472222222222223,-3.2250000000000014,-0.3333333333333333,0.19444444444444445,-0.8617344616544396,-0.528136097412337,-0.6412562301034815,-0.9943193267967402,-0.8677527658991734,-0.6581300378373911,-0.619639210380036,-0.9327359749940359,-1.7315949992670199,-2.132417379604713,-0.7712334857260759,-0.7237129714472926,-2.1010484242273906,-2.3519884938300555,-1.998565802004569,4.888685909153897,-2.112433476520005,-2.1536741179294805,0.7445602183162803,1.1270210655762507,1.9735730493202857,3.2357686105812347,0.9485861854393056,0.6471750262291167,0.5251689910265099,0.872770528295799,1.3589615174962333,1.6482896318797906,0.7544108976341313,0.4825344611246326,0.9578259526425223,1.5952185499868732,2.5787519112456487,3.635378501869064,1.2780796744808158,0.8854098583616238,-34.536895539277694,-116.8852632439994,-64.71879466618665,-66.67152688567205,13.333333333333336,33.333333333333336,21.193578847969786,21.673962063934212,0.0,0.0,-10.57689094592636,-9.858071119423048,0.0,0.0,5.937677053824363,5.677145510014589,-55.14039097447843,-69.55681756529846,18.79590258987244,22.37903225806452,-6.922182997123765,-5.382191559322755,4.561267877850793,3.9314516129032255,31.637862573679232,2.519510058868149,0.4524736563103911,0.051879291804651666,809545.0,351806.0
98.0,109.0,99.0,104.0,102.0,86.0,112.0,108.0,94.0,99.0,110.0,94.0,82.0,83.0,113.0,91.0,97.0,95.0,83.0,97.0,111.0,80.0,88.0,113.0,89.0,HCA6120646,HCA6120646,-21330.0,6.0,72.0,97.96575909079507,21.80147500239286,17308.585858585862,310.10101010101016,4.063900144039151,3.9736863328335583,4.110984917228707,4.314571801162947,3.9337944000142433,4.101049376896963,3.348721981730524,3.2977335299466626,3.3736301944401585,3.702196123971355,3.403211849540498,3.3802217580112632,5.478354702043796,5.338487718747405,5.530321965836968,5.761826784948196,5.383987792515332,5.530472357938775,2.637901327883685,-0.20857409059822896,0.5061655829408092,0.961121849813284,0.5807833827453894,2.922292065121364,-1.2457887597944266,0.851030512592212,0.5596204242437159,-0.4197060771960244,-0.6061547671493352,-1.1687920342387992,3.7266235642438947,3.8442030798605753,5.4298603080846615,4.496343893600738,4.160352787313438,3.0336919620764218,0.1402439024390244,-0.6565040650406504,-2.0508130081300817,-3.6036585365853657,-0.2764227642276422,0.22560975609756095,0.4555555555555556,-0.24444444444444444,-1.5,-3.2574074074074075,0.1925925925925926,0.4666666666666667,0.10277777777777776,-0.7694444444444445,-2.2805555555555554,-3.5722222222222224,-0.33055555555555555,0.19166666666666668,-1.5154757128703302,-0.7001864142557069,-0.8810858539049085,-0.8788143436976308,-0.9768350368187776,-1.5054795058101291,-0.24032997068685485,-0.9034387438492634,-1.1151252750459213,-0.517732547105842,-0.4496595160581463,-0.2977112541995261,-1.6363385617153388,-1.5883126530996228,-1.7839093846478404,-0.5749716386525128,-1.664459018989651,-1.5145945911352228,0.8162764590411578,1.1322889619456284,1.6414121226437786,1.571767824707215,0.9262139592098456,0.7853554385008531,0.4924115512480076,0.9071730611977866,1.6016966313148793,1.4860277465945355,0.6812801635008157,0.4876246279442598,0.8566686482179129,1.3797225298078086,2.1497541490213643,1.9318420972970043,1.1223700397697896,0.7997829566687313,-9.526657933844037,0.0,-57.729845234630595,-56.89547654520571,5.5555555555555545,0.0,19.451315493591185,19.240748327188307,-26.754951207243014,0.0,-11.277453500299046,-12.600012408229976,11.111111111111109,0.0,6.187692077055693,6.650279939915338,-49.26426283737907,-52.45097161945571,17.286245353159853,18.108974358974365,-5.955718632142829,-5.560479336886476,4.170539033457248,4.006410256410256,29.14229359434698,3.877489558530957,0.435713060043331,0.13511237682403765,757380.0,328793.0
111.0,103.0,98.0,108.0,94.0,72.0,112.0,95.0,142.0,118.0,111.0,83.0,39.0,116.0,107.0,108.0,113.0,103.0,92.0,113.0,103.0,134.0,119.0,112.0,97.5,HCA6139970,HCA6139970,-50095.0,6.0,79.0,109.50960371545273,33.353337704495324,12884.343434343435,511.1111111111112,4.032766096840929,4.04170770434884,4.195904070214913,4.326807311018341,4.037825210665996,4.073338952482978,3.3627106603200088,3.4120942781574883,3.458990061663445,3.6299965395803184,3.387414367278826,3.3982018875395,5.500088053405936,5.421419670159019,5.560254624302677,5.778547277129418,5.39411537946642,5.525544824361856,0.4901587276661399,0.5685661451932584,1.259145341158324,0.4243840453926402,0.8741679483861753,0.8666631432824685,-0.3864558399935083,-0.4827680193621146,-0.795074063318705,0.3905708248657596,-0.3933236229170425,-0.4873992949330903,3.026766454435132,2.7496361711273343,2.5796887616811612,5.278801885264233,3.5186490986948087,3.5251447505301217,-0.0020325203252032557,-0.8556910569105691,-2.6199186991869916,-5.0132113821138224,-0.4085365853658536,0.09552845528455284,0.1111111111111111,-0.6703703703703703,-1.9703703703703703,-4.122222222222222,-0.2629629629629629,0.17777777777777778,0.10555555555555557,-0.7527777777777778,-2.316666666666667,-4.116666666666666,-0.33055555555555555,0.19444444444444445,-1.0167616952465612,-0.7388560251471535,-1.0925174304205143,0.2309777018298952,-0.8959617777363865,-1.0797279797604205,-0.3569153051241249,-0.5242471173516076,-0.5862679933946202,-0.8141273379819252,-0.4453525662625117,-0.4369449844856216,-1.4914433868778445,-1.3539105756198215,-1.4323496706289325,0.8072921634340325,-1.5589049858923252,-1.549802666174639,0.8216637817356569,1.1336089439870791,1.7441878686951864,2.1337187434581932,0.9503787716679706,0.7458241870742629,0.6226189211609733,1.1185798364355182,1.6380087613721612,2.42635987071626,0.8906156068260229,0.6511149032881605,0.8277404913302565,1.2913500209250819,1.9734816010365104,2.2520755173400544,1.0900043889366844,0.7897882197771536,-46.890178612667256,-116.8852632439994,-64.06931737186257,-68.57635397549103,16.666666666666664,33.333333333333336,21.03321033210332,22.140056022408963,-26.754951207243014,0.0,-21.15242278626807,-18.028000160230235,11.111111111111109,0.0,9.427682512119238,8.448179271708684,-50.495565262707345,-60.36902817759901,17.605311355311354,20.113636363636363,-15.589679953068488,-11.13278926753706,7.657967032967035,6.136363636363637,27.479790577319328,3.591189015268548,0.4155840587653853,0.10266781555547028,676587.0,275598.0
